"","Phi","p","f","model","npar","AICc","DeltaAICc","weight","Deviance"
"146","~gpp_avg2 * season2 + sex","~time + sex","~gpp_avg2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~gpp_avg2 + season2)",31,17529.0916722993,0,0.832613388666055,692.32817
"98","~gpp_avg2 * season2","~time + sex","~gpp_avg2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~time + sex)f(~gpp_avg2 + season2 + sex)",31,17532.3486722993,3.25700000000143,0.163378470650649,695.58453
"158","~gpp_avg2 * season2 + sex","~time + sex","~rain_sum_lag2 + season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_sum_lag2 + season2 + sex)",32,17539.912488681,10.8208163816198,0.00372162806480167,701.10955
"129","~gpp_avg2 * season2 + sex","~time","~gpp_avg2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~gpp_avg2 + season2)",30,17545.3470859729,16.2554136735162,0.000245824497716019,710.62075
"141","~gpp_avg2 * season2 + sex","~time","~rain_sum_lag2 * season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_sum_lag2 * season2 + sex)",32,17548.944488681,19.852816381619,4.06873202993968e-05,710.14146
"92","~gpp_avg2 * season2","~time","~rain_sum2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~time)f(~rain_sum2 + season2 + sex)",30,17570.9250859729,41.8334136735175,6.86172061898046e-10,736.19901
"162","~gpp_avg2 * season2 + sex","~year2","~gpp_avg2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~gpp_avg2 + season2)",19,17575.693502706,46.6018304066165,6.32389272360072e-11,763.29961
"163","~gpp_avg2 * season2 + sex","~year2","~gpp_avg2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~gpp_avg2 * season2)",20,17576.3846315789,47.2929592796136,4.47618230616884e-11,761.9673
"114","~gpp_avg2 * season2","~year2","~gpp_avg2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~gpp_avg2 * season2 + sex)",20,17580.4116315789,51.3199592796118,5.97662251942424e-12,765.99372
"420","~rain_cv_lag2 * season2 + sex","~year2","~rain_cv_lag2 * season2 + sex","Phi(~rain_cv_lag2 * season2 + sex)p(~year2)f(~rain_cv_lag2 * season2 + sex)",21,17586.4349783393,57.343306040013,2.94105195482335e-13,769.99195
"419","~rain_cv_lag2 * season2 + sex","~year2","~rain_cv_lag2 + season2 + sex","Phi(~rain_cv_lag2 * season2 + sex)p(~year2)f(~rain_cv_lag2 + season2 + sex)",20,17590.8346315789,61.7429592796107,3.2593435116689e-14,776.41665
"421","~rain_cv_lag2 * season2 + sex","~year2","~rain_sum2 + season2 + sex","Phi(~rain_cv_lag2 * season2 + sex)p(~year2)f(~rain_sum2 + season2 + sex)",20,17596.3146315789,67.2229592796139,2.10456941192122e-15,781.89698
"338","~rain_cv_lag2 + season2","~time + sex","~rain_sum2 * season2 + sex","Phi(~rain_cv_lag2 + season2)p(~time + sex)f(~rain_sum2 * season2 + sex)",31,17598.6346722993,69.5430000000015,0,761.87088
"397","~rain_cv_lag2 * season2","~year2","~gpp_avg2 + season2 + sex","Phi(~rain_cv_lag2 * season2)p(~year2)f(~gpp_avg2 + season2 + sex)",19,17599.551502706,70.4598304066167,0,787.15805
"370","~rain_cv_lag2 + season2 + sex","~year2","~rain_cv_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~year2)f(~rain_cv_lag2 * season2 + sex)",20,17599.9606315789,70.8689592796109,0,785.54289
"418","~rain_cv_lag2 * season2 + sex","~year2","~oni_avg2 + season2 + sex","Phi(~rain_cv_lag2 * season2 + sex)p(~year2)f(~oni_avg2 + season2 + sex)",20,17600.7496315789,71.6579592796115,0,786.33155
"398","~rain_cv_lag2 * season2","~year2","~gpp_avg2 * season2 + sex","Phi(~rain_cv_lag2 * season2)p(~year2)f(~gpp_avg2 * season2 + sex)",20,17601.0186315789,71.9269592796118,0,786.60054
"155","~gpp_avg2 * season2 + sex","~time + sex","~rain_cv2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_cv2 + season2)",31,17604.4016722993,75.3100000000013,0,767.63755
"399","~rain_cv_lag2 * season2","~year2","~oni_avg2 * season2 + sex","Phi(~rain_cv_lag2 * season2)p(~year2)f(~oni_avg2 * season2 + sex)",20,17604.8796315789,75.7879592796126,0,790.46173
"351","~rain_cv_lag2 + season2 + sex","~time","~gpp_avg2 + season2","Phi(~rain_cv_lag2 + season2 + sex)p(~time)f(~gpp_avg2 + season2)",29,17606.7267285887,77.6350562893276,0,774.03709
"401","~rain_cv_lag2 * season2","~year2","~rain_cv_lag2 + season2 + sex","Phi(~rain_cv_lag2 * season2)p(~year2)f(~rain_cv_lag2 + season2 + sex)",19,17608.022502706,78.930830406618,0,795.62877
"393","~rain_cv_lag2 * season2","~time + sex","~rain_sum2 * season2 + sex","Phi(~rain_cv_lag2 * season2)p(~time + sex)f(~rain_sum2 * season2 + sex)",32,17612.064488681,82.972816381618,0,773.26232
"402","~rain_cv_lag2 * season2","~year2","~rain_sum2 + season2 + sex","Phi(~rain_cv_lag2 * season2)p(~year2)f(~rain_sum2 + season2 + sex)",19,17612.222502706,83.1308304066151,0,799.82873
"159","~gpp_avg2 * season2 + sex","~time + sex","~rain_sum_lag2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_sum_lag2 * season2)",32,17612.820488681,83.7288163816193,0,774.01758
"422","~rain_cv_lag2 * season2 + sex","~year2","~temp_cv2 + season2","Phi(~rain_cv_lag2 * season2 + sex)p(~year2)f(~temp_cv2 + season2)",19,17612.925502706,83.8338304066165,0,800.53221
"148","~gpp_avg2 * season2 + sex","~time + sex","~oni_avg2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~oni_avg2 + season2)",31,17612.9636722993,83.872000000003,0,776.19996
"126","~gpp_avg2 * season2","~year2","~rain_sum2 * season2","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum2 * season2)",19,17613.142502706,84.050830406617,0,800.74852
"383","~rain_cv_lag2 * season2","~time + sex","~gpp_avg2 * season2","Phi(~rain_cv_lag2 * season2)p(~time + sex)f(~gpp_avg2 * season2)",31,17614.7726722993,85.6810000000005,0,778.00884
"893","~temp_cv2 + season2","~time + sex","~gpp_avg2 * season2 + sex","Phi(~temp_cv2 + season2)p(~time + sex)f(~gpp_avg2 * season2 + sex)",31,17614.9886722993,85.8970000000008,0,778.22526
"348","~rain_cv_lag2 + season2","~year2","~rain_cv_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~rain_cv_lag2 * season2 + sex)",19,17615.716502706,86.6248304066175,0,803.3231
"121","~gpp_avg2 * season2","~year2","~rain_cv2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_cv2 + season2 + sex)",19,17616.889502706,87.7978304066164,0,804.49641
"347","~rain_cv_lag2 + season2","~year2","~rain_cv_lag2 + season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~rain_cv_lag2 + season2 + sex)",18,17617.3995906222,88.3079183228474,0,807.02857
"343","~rain_cv_lag2 + season2","~year2","~gpp_avg2 * season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~gpp_avg2 * season2 + sex)",19,17617.464502706,88.3728304066171,0,805.07055
"130","~gpp_avg2 * season2 + sex","~time","~gpp_avg2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~gpp_avg2 * season2)",31,17617.4826722993,88.3909999999996,0,780.71882
"416","~rain_cv_lag2 * season2 + sex","~time + sex","~rain_sum2 + season2","Phi(~rain_cv_lag2 * season2 + sex)p(~time + sex)f(~rain_sum2 + season2)",31,17617.8086722993,88.7170000000006,0,781.04521
"342","~rain_cv_lag2 + season2","~year2","~gpp_avg2 + season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~gpp_avg2 + season2 + sex)",18,17618.2205906222,89.1289183228473,0,807.85019
"357","~rain_cv_lag2 + season2 + sex","~time","~rain_sum_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~time)f(~rain_sum_lag2 * season2 + sex)",31,17618.2276722993,89.1360000000022,0,781.46423
"392","~rain_cv_lag2 * season2","~time + sex","~rain_sum2 * season2","Phi(~rain_cv_lag2 * season2)p(~time + sex)f(~rain_sum2 * season2)",31,17618.3326722993,89.2410000000018,0,781.56891
"986","~temp_cv2 * season2 + sex","~year2","~rain_sum_lag2 * season2 + sex","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~rain_sum_lag2 * season2 + sex)",21,17618.8239783393,89.7323060400122,0,802.38051
"367","~rain_cv_lag2 + season2 + sex","~time + sex","~rain_sum_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~time + sex)f(~rain_sum_lag2 * season2 + sex)",32,17619.901488681,90.8098163816176,0,781.09916
"315","~rain_cv_lag2 + season2","~time","~gpp_avg2 + season2","Phi(~rain_cv_lag2 + season2)p(~time)f(~gpp_avg2 + season2)",28,17621.7405990353,92.6489267359393,0,791.08604
"356","~rain_cv_lag2 + season2 + sex","~time","~rain_sum_lag2 + season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~time)f(~rain_sum_lag2 + season2 + sex)",30,17625.7720859729,96.6804136735154,0,791.04546
"985","~temp_cv2 * season2 + sex","~year2","~rain_cv_lag2 * season2 + sex","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~rain_cv_lag2 * season2 + sex)",21,17626.6349783393,97.5433060400137,0,810.19188
"366","~rain_cv_lag2 + season2 + sex","~time + sex","~rain_sum_lag2 + season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~time + sex)f(~rain_sum_lag2 + season2 + sex)",31,17627.7946722993,98.7030000000013,0,791.03124
"326","~rain_cv_lag2 + season2","~time","~rain_sum2 + season2","Phi(~rain_cv_lag2 + season2)p(~time)f(~rain_sum2 + season2)",28,17629.3215990353,100.229926735938,0,798.66676
"380","~rain_cv_lag2 * season2","~time","~rain_sum2 + season2","Phi(~rain_cv_lag2 * season2)p(~time)f(~rain_sum2 + season2)",29,17629.6897285887,100.598056289327,0,796.99973
"337","~rain_cv_lag2 + season2","~time + sex","~rain_sum2 + season2","Phi(~rain_cv_lag2 + season2)p(~time + sex)f(~rain_sum2 + season2)",29,17630.9857285887,101.894056289326,0,798.29546
"142","~gpp_avg2 * season2 + sex","~time","~rain_sum2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_sum2 + season2)",30,17631.6760859729,102.584413673518,0,796.94969
"961","~temp_cv2 * season2","~year2","~rain_sum2 * season2 + sex","Phi(~temp_cv2 * season2)p(~year2)f(~rain_sum2 * season2 + sex)",20,17632.1376315789,103.045959279611,0,817.72033
"391","~rain_cv_lag2 * season2","~time + sex","~rain_sum2 + season2","Phi(~rain_cv_lag2 * season2)p(~time + sex)f(~rain_sum2 + season2)",30,17632.3150859729,103.223413673517,0,797.58901
"345","~rain_cv_lag2 + season2","~year2","~oni_avg2 + season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~oni_avg2 + season2 + sex)",18,17633.6265906222,104.534918322846,0,823.25642
"983","~temp_cv2 * season2 + sex","~year2","~gpp_avg2 + season2","Phi(~temp_cv2 * season2 + sex)p(~year2)f(~gpp_avg2 + season2)",19,17633.889502706,104.797830406616,0,821.49577
"350","~rain_cv_lag2 + season2","~year2","~rain_sum2 + season2 + sex","Phi(~rain_cv_lag2 + season2)p(~year2)f(~rain_sum2 + season2 + sex)",18,17635.2375906222,106.145918322847,0,824.86657
"324","~rain_cv_lag2 + season2","~time","~rain_sum_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2)p(~time)f(~rain_sum_lag2 * season2 + sex)",30,17636.0890859728,106.997413673515,0,801.36279
"336","~rain_cv_lag2 + season2","~time + sex","~rain_sum_lag2 * season2 + sex","Phi(~rain_cv_lag2 + season2)p(~time + sex)f(~rain_sum_lag2 * season2 + sex)",31,17636.1376722993,107.046000000002,0,799.37356
"103","~gpp_avg2 * season2","~time + sex","~rain_cv_lag2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~time + sex)f(~rain_cv_lag2 * season2 + sex)",32,17636.338488681,107.246816381619,0,797.53583
"882","~temp_cv2 + season2","~time","~gpp_avg2 * season2 + sex","Phi(~temp_cv2 + season2)p(~time)f(~gpp_avg2 * season2 + sex)",30,17637.8300859729,108.738413673516,0,803.10391
"955","~temp_cv2 * season2","~year2","~gpp_avg2 + season2 + sex","Phi(~temp_cv2 * season2)p(~year2)f(~gpp_avg2 + season2 + sex)",19,17638.235502706,109.143830406618,0,825.84153
"956","~temp_cv2 * season2","~year2","~gpp_avg2 * season2 + sex","Phi(~temp_cv2 * season2)p(~year2)f(~gpp_avg2 * season2 + sex)",20,17639.7116315789,110.619959279611,0,825.2936
"353","~rain_cv_lag2 + season2 + sex","~time","~rain_cv2 * season2 + sex","Phi(~rain_cv_lag2 + season2 + sex)p(~time)f(~rain_cv2 * season2 + sex)",31,17642.8666722993,113.775000000001,0,806.10301
"50","~gpp_avg2 + season2","~time + sex","~rain_cv_lag2 * season2 + sex","Phi(~gpp_avg2 + season2)p(~time + sex)f(~rain_cv_lag2 * season2 + sex)",31,17643.0146722993,113.923000000003,0,806.25059
"87","~gpp_avg2 * season2","~time","~rain_cv_lag2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~time)f(~rain_cv_lag2 * season2 + sex)",31,17646.3036722993,117.212000000003,0,809.54
"140","~gpp_avg2 * season2 + sex","~time","~rain_sum_lag2 + season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_sum_lag2 + season2 + sex)",31,17646.9696722993,117.878000000001,0,810.20551
"152","~gpp_avg2 * season2 + sex","~time + sex","~rain_cv_lag2 + season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_cv_lag2 + season2 + sex)",32,17647.177488681,118.085816381619,0,808.37447
"957","~temp_cv2 * season2","~year2","~oni_avg2 + season2 + sex","Phi(~temp_cv2 * season2)p(~year2)f(~oni_avg2 + season2 + sex)",19,17647.817502706,118.725830406616,0,835.42389
"960","~temp_cv2 * season2","~year2","~rain_cv2 * season2 + sex","Phi(~temp_cv2 * season2)p(~year2)f(~rain_cv2 * season2 + sex)",20,17648.0696315789,118.977959279611,0,833.65178
"137","~gpp_avg2 * season2 + sex","~time","~rain_cv2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_cv2 * season2)",31,17651.2076722993,122.116000000002,0,814.4443
"759","~rain_sum2 + season2 + sex","~year2","~rain_cv_lag2 * season2 + sex","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~rain_cv_lag2 * season2 + sex)",20,17651.5066315789,122.414959279613,0,837.0889
"38","~gpp_avg2 + season2","~time","~rain_cv_lag2 * season2 + sex","Phi(~gpp_avg2 + season2)p(~time)f(~rain_cv_lag2 * season2 + sex)",30,17651.5710859728,122.479413673515,0,816.84489
"378","~rain_cv_lag2 * season2","~time","~rain_sum_lag2 + season2 + sex","Phi(~rain_cv_lag2 * season2)p(~time)f(~rain_sum_lag2 + season2 + sex)",30,17652.5880859728,123.496413673514,0,817.86148
"153","~gpp_avg2 * season2 + sex","~time + sex","~rain_cv_lag2 * season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_cv_lag2 * season2 + sex)",33,17653.8745362319,124.782863932549,0,813.03213
"56","~gpp_avg2 + season2","~year2","~gpp_avg2 + season2 + sex","Phi(~gpp_avg2 + season2)p(~year2)f(~gpp_avg2 + season2 + sex)",18,17654.1205906222,125.028918322849,0,843.74946
"389","~rain_cv_lag2 * season2","~time + sex","~rain_sum_lag2 + season2 + sex","Phi(~rain_cv_lag2 * season2)p(~time + sex)f(~rain_sum_lag2 + season2 + sex)",31,17654.4616722993,125.370000000003,0,817.69763
"79","~gpp_avg2 + season2 + sex","~year2","~gpp_avg2 + season2","Phi(~gpp_avg2 + season2 + sex)p(~year2)f(~gpp_avg2 + season2)",18,17654.5765906222,125.484918322847,0,844.20573
"143","~gpp_avg2 * season2 + sex","~time","~rain_sum2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_sum2 * season2)",31,17655.4346722993,126.343000000001,0,818.67103
"197","~oni_avg2 + season2","~time + sex","~gpp_avg2 + season2 + sex","Phi(~oni_avg2 + season2)p(~time + sex)f(~gpp_avg2 + season2 + sex)",30,17655.6920859729,126.600413673517,0,820.96601
"286","~oni_avg2 * season2 + sex","~year2","~rain_sum2 * season2 + sex","Phi(~oni_avg2 * season2 + sex)p(~year2)f(~rain_sum2 * season2 + sex)",21,17656.0229783393,126.931306040013,0,839.57958
"355","~rain_cv_lag2 + season2 + sex","~time","~rain_sum_lag2 + season2","Phi(~rain_cv_lag2 + season2 + sex)p(~time)f(~rain_sum_lag2 + season2)",29,17657.1857285887,128.094056289327,0,824.49552
"127","~gpp_avg2 * season2","~year2","~rain_sum2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum2 * season2 + sex)",20,17657.7216315789,128.629959279613,0,843.30348
"113","~gpp_avg2 * season2","~year2","~gpp_avg2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~gpp_avg2 + season2 + sex)",19,17657.844502706,128.752830406618,0,845.45062
"377","~rain_cv_lag2 * season2","~time","~rain_sum_lag2 + season2","Phi(~rain_cv_lag2 * season2)p(~time)f(~rain_sum_lag2 + season2)",29,17658.1887285887,129.097056289327,0,825.49915
"165","~gpp_avg2 * season2 + sex","~year2","~oni_avg2 + season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~oni_avg2 + season2 + sex)",20,17658.6816315789,129.589959279612,0,844.26417
"134","~gpp_avg2 * season2 + sex","~time","~rain_cv_lag2 + season2 + sex","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_cv_lag2 + season2 + sex)",31,17659.0886722993,129.997000000003,0,822.32524
"365","~rain_cv_lag2 + season2 + sex","~time + sex","~rain_sum_lag2 + season2","Phi(~rain_cv_lag2 + season2 + sex)p(~time + sex)f(~rain_sum_lag2 + season2)",30,17659.1820859729,130.090413673515,0,824.45638
"57","~gpp_avg2 + season2","~year2","~oni_avg2 * season2 + sex","Phi(~gpp_avg2 + season2)p(~year2)f(~oni_avg2 * season2 + sex)",19,17659.312502706,130.220830406615,0,846.919
"93","~gpp_avg2 * season2","~time","~rain_sum2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~time)f(~rain_sum2 * season2 + sex)",31,17659.8196722993,130.728000000003,0,823.05591
"168","~gpp_avg2 * season2 + sex","~year2","~rain_sum_lag2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~year2)f(~rain_sum_lag2 + season2)",19,17659.945502706,130.853830406617,0,847.55149
"59","~gpp_avg2 + season2","~year2","~rain_cv_lag2 + season2 + sex","Phi(~gpp_avg2 + season2)p(~year2)f(~rain_cv_lag2 + season2 + sex)",18,17660.7165906222,131.624918322846,0,850.346
"524","~rain_cv2 * season2 + sex","~year2","~gpp_avg2 * season2 + sex","Phi(~rain_cv2 * season2 + sex)p(~year2)f(~gpp_avg2 * season2 + sex)",21,17661.2569783393,132.165306040013,0,844.81429
"908","~temp_cv2 + season2","~year2","~rain_sum_lag2 * season2 + sex","Phi(~temp_cv2 + season2)p(~year2)f(~rain_sum_lag2 * season2 + sex)",19,17661.694502706,132.602830406617,0,849.30082
"61","~gpp_avg2 + season2","~year2","~rain_sum2 + season2 + sex","Phi(~gpp_avg2 + season2)p(~year2)f(~rain_sum2 + season2 + sex)",18,17661.8395906222,132.747918322846,0,851.46932
"926","~temp_cv2 + season2 + sex","~year2","~rain_sum2 + season2 + sex","Phi(~temp_cv2 + season2 + sex)p(~year2)f(~rain_sum2 + season2 + sex)",19,17661.921502706,132.829830406616,0,849.52747
"73","~gpp_avg2 + season2 + sex","~time + sex","~oni_avg2 + season2 + sex","Phi(~gpp_avg2 + season2 + sex)p(~time + sex)f(~oni_avg2 + season2 + sex)",31,17662.0686722993,132.977000000003,0,825.30454
"323","~rain_cv_lag2 + season2","~time","~rain_sum_lag2 + season2 + sex","Phi(~rain_cv_lag2 + season2)p(~time)f(~rain_sum_lag2 + season2 + sex)",29,17662.3327285887,133.241056289327,0,829.64273
"228","~oni_avg2 + season2 + sex","~year2","~gpp_avg2 + season2 + sex","Phi(~oni_avg2 + season2 + sex)p(~year2)f(~gpp_avg2 + season2 + sex)",19,17662.746502706,133.654830406616,0,850.35303
"281","~oni_avg2 * season2 + sex","~year2","~gpp_avg2 + season2 + sex","Phi(~oni_avg2 * season2 + sex)p(~year2)f(~gpp_avg2 + season2 + sex)",20,17663.4896315789,134.397959279613,0,849.07225
"123","~gpp_avg2 * season2","~year2","~rain_sum_lag2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum_lag2 + season2 + sex)",19,17663.497502706,134.405830406617,0,851.10418
"511","~rain_cv2 * season2","~year2","~rain_sum2 * season2 + sex","Phi(~rain_cv2 * season2)p(~year2)f(~rain_sum2 * season2 + sex)",20,17663.4976315789,134.405959279611,0,849.08027
"132","~gpp_avg2 * season2 + sex","~time","~oni_avg2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~oni_avg2 + season2)",30,17663.8840859729,134.792413673516,0,829.15844
"74","~gpp_avg2 + season2 + sex","~time + sex","~oni_avg2 * season2 + sex","Phi(~gpp_avg2 + season2 + sex)p(~time + sex)f(~oni_avg2 * season2 + sex)",32,17663.943488681,134.851816381619,0,825.14141
"230","~oni_avg2 + season2 + sex","~year2","~gpp_avg2 * season2 + sex","Phi(~oni_avg2 + season2 + sex)p(~year2)f(~gpp_avg2 * season2 + sex)",20,17664.6606315789,135.568959279612,0,850.24307
"149","~gpp_avg2 * season2 + sex","~time + sex","~oni_avg2 * season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~oni_avg2 * season2)",32,17664.936488681,135.844816381617,0,826.13349
"526","~rain_cv2 * season2 + sex","~year2","~rain_cv_lag2 * season2 + sex","Phi(~rain_cv2 * season2 + sex)p(~year2)f(~rain_cv_lag2 * season2 + sex)",21,17664.9599783393,135.868306040014,0,848.51701
"906","~temp_cv2 + season2","~year2","~oni_avg2 * season2","Phi(~temp_cv2 + season2)p(~year2)f(~oni_avg2 * season2)",18,17665.0515906222,135.959918322849,0,854.68048
"90","~gpp_avg2 * season2","~time","~rain_sum_lag2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~time)f(~rain_sum_lag2 * season2 + sex)",31,17665.2026722993,136.111000000001,0,828.43904
"151","~gpp_avg2 * season2 + sex","~time + sex","~rain_cv_lag2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time + sex)f(~rain_cv_lag2 + season2)",31,17665.2506722993,136.159,0,828.48671
"923","~temp_cv2 + season2 + sex","~year2","~gpp_avg2 + season2","Phi(~temp_cv2 + season2 + sex)p(~year2)f(~gpp_avg2 + season2)",18,17665.3895906222,136.297918322849,0,855.01867
"124","~gpp_avg2 * season2","~year2","~rain_sum_lag2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum_lag2 * season2 + sex)",20,17665.5136315789,136.421959279611,0,851.09606
"62","~gpp_avg2 + season2","~year2","~rain_sum2 * season2","Phi(~gpp_avg2 + season2)p(~year2)f(~rain_sum2 * season2)",18,17665.7595906222,136.667918322848,0,855.38931
"107","~gpp_avg2 * season2","~time + sex","~rain_sum_lag2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~time + sex)f(~rain_sum_lag2 * season2 + sex)",32,17666.141488681,137.049816381619,0,827.33939
"757","~rain_sum2 + season2 + sex","~year2","~oni_avg2 * season2 + sex","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~oni_avg2 * season2 + sex)",20,17666.3446315789,137.252959279613,0,851.92743
"119","~gpp_avg2 * season2","~year2","~rain_cv_lag2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_cv_lag2 + season2 + sex)",19,17666.370502706,137.278830406616,0,853.97701
"76","~gpp_avg2 + season2 + sex","~time + sex","~rain_sum_lag2 * season2 + sex","Phi(~gpp_avg2 + season2 + sex)p(~time + sex)f(~rain_sum_lag2 * season2 + sex)",32,17666.647488681,137.555816381617,0,827.845
"109","~gpp_avg2 * season2","~time + sex","~rain_sum2 * season2","Phi(~gpp_avg2 * season2)p(~time + sex)f(~rain_sum2 * season2)",31,17667.0126722993,137.921000000002,0,830.24878
"116","~gpp_avg2 * season2","~year2","~oni_avg2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~oni_avg2 + season2 + sex)",19,17667.490502706,138.398830406615,0,855.09682
"763","~rain_sum2 + season2 + sex","~year2","~rain_sum_lag2 * season2 + sex","Phi(~rain_sum2 + season2 + sex)p(~year2)f(~rain_sum_lag2 * season2 + sex)",20,17667.6536315789,138.561959279614,0,853.23638
"971","~temp_cv2 * season2 + sex","~time + sex","~gpp_avg2 + season2","Phi(~temp_cv2 * season2 + sex)p(~time + sex)f(~gpp_avg2 + season2)",31,17667.9326722993,138.841,0,831.16896
"322","~rain_cv_lag2 + season2","~time","~rain_sum_lag2 + season2","Phi(~rain_cv_lag2 + season2)p(~time)f(~rain_sum_lag2 + season2)",28,17667.9655990353,138.873926735938,0,837.31079
"905","~temp_cv2 + season2","~year2","~oni_avg2 + season2 + sex","Phi(~temp_cv2 + season2)p(~year2)f(~oni_avg2 + season2 + sex)",18,17667.9755906222,138.883918322848,0,857.6051
"258","~oni_avg2 * season2","~year2","~rain_cv2 * season2","Phi(~oni_avg2 * season2)p(~year2)f(~rain_cv2 * season2)",19,17668.141502706,139.049830406617,0,855.74761
"117","~gpp_avg2 * season2","~year2","~oni_avg2 * season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~oni_avg2 * season2 + sex)",20,17668.6836315789,139.591959279613,0,854.26632
"212","~oni_avg2 + season2","~year2","~rain_cv2 * season2","Phi(~oni_avg2 + season2)p(~year2)f(~rain_cv2 * season2)",18,17668.8895906222,139.797918322849,0,858.51877
"904","~temp_cv2 + season2","~year2","~gpp_avg2 + season2 + sex","Phi(~temp_cv2 + season2)p(~year2)f(~gpp_avg2 + season2 + sex)",18,17669.0065906222,139.914918322847,0,858.63589
"125","~gpp_avg2 * season2","~year2","~rain_sum2 + season2 + sex","Phi(~gpp_avg2 * season2)p(~year2)f(~rain_sum2 + season2 + sex)",19,17669.389502706,140.297830406616,0,856.99569
"523","~rain_cv2 * season2 + sex","~year2","~gpp_avg2 + season2","Phi(~rain_cv2 * season2 + sex)p(~year2)f(~gpp_avg2 + season2)",19,17669.692502706,140.600830406616,0,857.29854
"136","~gpp_avg2 * season2 + sex","~time","~rain_cv2 + season2","Phi(~gpp_avg2 * season2 + sex)p(~time)f(~rain_cv2 + season2)",30,17669.7090859729,140.617413673517,0,834.98307
"832","~rain_sum2 * season2 + sex","~time + sex","~rain_cv_lag2 + season2 + sex","Phi(~rain_sum2 * season2 + sex)p(~time + sex)f(~rain_cv_lag2 + season2 + sex)",32,17670.041488681,140.949816381617,0,831.23887
"216","~oni_avg2 + season2","~year2","~rain_sum2 * season2 + sex","Phi(~oni_avg2 + season2)p(~year2)f(~rain_sum2 * season2 + sex)",19,17671.254502706,142.162830406618,0,858.86072
"262","~oni_avg2 * season2","~year2","~rain_sum2 * season2 + sex","Phi(~oni_avg2 * season2)p(~year2)f(~rain_sum2 * season2 + sex)",20,17671.3696315789,142.277959279611,0,856.95176
